R72 01503 0006,!,!,!
R72 01509 0032,!,!,!
R72 01502 0001,11830,59190,71020
R72 51316 0001,28060,103140,131200
R72 01401 0039,27650,133610,161260
R72 01503 0042,2400,0,2400
R72 01401 0023,17270,163050,180320
R72 01510 0056,!,!,!
R72 01510 0048,!,!,!
R72 00606 0006,450,0,450
R72 01401 0014,20070,133200,153270
R72 01401 0010,9990,2840,12830
R72 01510 0013,24750,175970,200720
R72 01509 0039,30740,159630,190370
R72 01404 0054,13420,1580,15000
R72 01402 0015,22540,3150,25690
R72 01402 0013,23240,79750,102990
R72 01501 0019,30720,4550,35270
R72 01501 0031,5230,0,5230
R72 01501 0018,27290,4200,31490
R72 00606 0005,35460,183710,219170
R72 00607 0034,47120,9520,56640
R72 01401 0015,13220,55410,68630
R72 01510 0011,21480,120500,141980
R72 01503 0025,8430,0,8430
R72 01510 0045,27420,5250,32670
R72 00606 0065,!,!,!
R72 01510 0067,!,!,!
R72 01404 0057,26180,74660,100840
R72 01510 0014,27660,120060,147720
R72 01502 0015,27280,198760,226040
R72 01401 0040,2150,78170,80320
R72 01509 0010,9350,0,9350
R72 01501 0020,21890,101340,123230
R72 01402 0001,26800,123200,150000
R72 01506 0014,19800,163400,183200
R72 01503 0013,!,!,!
R72 01503 0016,!,!,!
R72 01510 0002,21840,178690,200530
R72 01509 0001,20080,473000,493080
R72 01503 0103,!,!,!
R72 01511 0046,27720,144830,172550
R72 01510 0037,24390,139170,163560
R72 01510 0010,!,!,!
R72 01402 0043,22680,46010,68690
R72 01510 0031,24750,142230,166980
R72 01511 0079,21300,108220,129520
R72 01508 0029,25540,165900,191440
R72 51235 0004,!,!,!
R72 01508 0031,!,!,!
R72 01510 0049,!,!,!
R72 01402 0002,!,!,!
R72 01503 0008,!,!,!
R72 01510 0025,!,!,!
R72 01402 0042,!,!,!
R72 01510 0052,!,!,!
R72 01506 0015,19800,153440,173240
R72 01502 0079,13800,108910,122710
R72 01502 0078,24840,198860,223700
R72 01511 0047,25200,134370,159570
R72 50616 0002,36000,122160,158160
R72 01509 0042,!,!,!
R72 01404 0020,!,!,!
R72 01509 0033,!,!,!
R72 01510 0029,!,!,!
R72 01511 0041,!,!,!
R72 01503 0023,!,!,!
R72 51235 0005,!,!,!
R72 01502 0092,19820,112620,132440
R72 01502 0032,1210,0,1210
R72 01503 0015,10170,187960,198130
R72 01502 0094,19600,197200,216800
R72 01510 0032,!,!,!
R72 01506 0016,28800,120160,148960
R72 01502 0012,35200,272880,308080
R72 01511 0080,!,!,!
R72 01503 0021,!,!,!
R72 01401 0054,!,!,!
R72 01401 0050,!,!,!
R72 01503 0010,!,!,!
R72 01506 0023,!,!,!
R72 01402 0039,9290,82580,91870
R72 01403 0001,800000,5202270,6002270
R72 01511 0042,23940,148340,172280
R72 01501 0021,3530,106770,110300
R72 01508 0034,18820,122100,140920
R72 01402 0047,27200,290480,317680
R72 01503 0102,!,!,!
R72 01502 0014,23760,113520,137280
R72 01503 0038,!,!,!
R72 01502 0025,4790,220,5010
R72 01506 0089,!,!,!
R72 01506 0088,!,!,!
R72 01502 0031,30400,106950,137350
R72 01502 0005,!,!,!
R72 01502 0030,23320,87370,110690
R72 01502 0003,!,!,!
R72 50516 0005,0,0,0
R72 01502 0002,19580,111880,131460
R72 01509 0005,17680,123600,141280
R72 01503 0032,!,!,!
R72 51212 0003,36940,184850,221790
R72 01502 0067,!,!,!
R72 01509 0031,!,!,!
R72 01401 0056,!,!,!
R72 01501 0017,2880,630,3510
R72 01404 0022,!,!,!
R72 01404 0023,!,!,!
R72 01508 0024,!,!,!
R72 01401 0068,!,!,!
R72 01401 0047,17100,122400,139500
R72 01510 0020,10400,23500,33900
R72 01404 0017,70560,120370,190930
R72 01509 0011,19720,159870,179590
R72 01401 0049,!,!,!
R72 01404 0019,!,!,!
R72 01502 0029,24860,110280,135140
R72 51207 0005,0,0,0
R72 51212 0002,36940,184850,221790
R72 51212 0006,0,0,0
R72 51219 0004,0,0,0
R72 50516 0001,5000,26480,31480
R72 50516 0002,5000,30620,35620
R72 50516 0003,5000,31930,36930
R72 50516 0004,5000,31930,36930
R72 01508 0040,18400,147160,165560
R72 01404 0025,!,!,!
R72 01503 0028,!,!,!
R72 01503 0024,!,!,!
R72 01503 0017,22040,88370,110410
R72 01511 0044,24240,172370,196610
R72 01510 0046,!,!,!
R72 01502 0089,10610,108050,118660
R72 00606 0051,!,!,!
R72 00606 0048,!,!,!
R72 01401 0026,5970,1240,7210
R72 01503 0005,28800,223440,252240
R72 51461 0018,!,!,!
R72 01509 0054,25390,207980,233370
R72 51461 0008,!,!,!
R72 51461 0001,!,!,!
R72 51461 0002,!,!,!
R72 51461 0004,!,!,!
R72 51461 0006,!,!,!
R72 51461 0016,!,!,!
R72 51461 0011,!,!,!
R72 51461 0013,!,!,!
R72 51461 0014,!,!,!
R72 51461 0010,!,!,!
R72 51461 0012,!,!,!
R72 51461 0007,!,!,!
R72 01401 0019,1760,0,1760
R72 01502 0013,35200,263910,299110
R72 01401 0035,10000,0,10000
R72 01501 0029,26300,0,26300
R72 50616 0004,0,0,0
R72 01508 0036,17810,86410,104220
R72 01409 0036,6970,0,6970
R72 01409 0041,6620,0,6620
R72 01510 0030,24750,110110,134860
R72 01401 0027,7020,0,7020
R72 01503 0020,26600,133260,159860
R72 01508 0044,18700,169270,187970
R72 01409 0034,!,!,!
R72 01413 0001,98780,546330,645110
R72 01510 0042,24390,152720,177110
R72 51336 0003,25000,85430,110430
R72 51336 0004,24000,86360,110360
R72 51336 0002,30000,80050,110050
R72 51336 0001,21000,89550,110550
R72 01502 0096,!,!,!
R72 01401 0036,19970,77470,97440
R72 01413 0002,41040,8720,49760
R72 01413 0004,45810,7550,53360
R72 01409 0050,16030,95620,111650
R72 01413 0003,17240,3680,20920
R72 01409 0051,0,3930,3930
R72 01409 0053,!,!,!
R72 01409 0052,!,!,!
R72 01409 0056,!,!,!
R72 01509 0059,!,!,!
R72 01508 0042,10100,1340,11440
R72 00512 0024,120440,130350,250790
R72 00512 0036,23860,6380,30240
R72 01402 0004,23100,149180,172280
R72 01508 0001,9850,13690,23540
R72 01510 0033,24750,150650,175400
R72 01503 0101,8610,0,8610
R72 01503 0029,22360,150620,172980
R72 01503 0001,14400,0,14400
R72 01506 0019,19800,155190,174990
R72 51461 0017,!,!,!
R72 01509 0009,9350,0,9350
R72 01502 0088,14340,64970,79310
R72 01502 0074,25200,159890,185090
R72 50816 0006,0,0,0
R72 01502 0071,18000,166480,184480
R72 01509 0002,580,0,580
R72 01508 0032,19490,126100,145590
R72 01510 0063,24390,180460,204850
R72 01510 0009,21480,154100,175580
R72 01509 0038,40500,238840,279340
R72 01502 0095,19600,176610,196210
R72 01502 0064,35280,143500,178780
R72 01501 0039,!,!,!
R72 51235 0001,18000,76990,94990
R72 51336 0005,0,0,0
R72 01510 0012,24750,143700,168450
R72 01502 0022,38720,206850,245570
R72 01506 0090,!,!,!
R72 51406 0001,41950,3960,45910
R72 51406 0003,34450,62420,96870
R72 51406 0002,23600,84580,108180
R72 01506 0031,1500,0,1500
R72 01506 0028,750,0,750
R72 01502 0053,27830,99520,127350
R72 01502 0011,27720,120310,148030
R72 51219 0001,44000,162280,206280
R72 01507 0048,12880,92920,105800
R72 01404 0008,17510,71220,88730
R72 01502 0017,32120,124210,156330
R72 01507 0029,11090,180,11270
R72 01507 0028,20160,3230,23390
R72 01507 0030,12420,100,12520
R72 01507 0026,43910,307390,351300
R72 01508 0028,13440,0,13440
R72 01510 0043,24020,89200,113220
R72 01508 0027,26880,281230,308110
R72 01502 0021,17110,12500,29610
R72 01409 0047,14960,40240,55200
R72 01510 0062,24390,145220,169610
R72 01401 0042,24590,200070,224660
R72 51461 0009,!,!,!
R72 01413 0006,174830,1009580,1184410
R72 00606 0057,135320,163100,298420
R72 01509 0057,18700,109400,128100
R72 01510 0039,24390,170750,195140
R72 01510 0060,24390,112870,137260
R72 01503 0037,2240,0,2240
R72 01503 0012,34970,125990,160960
R72 01510 0035,24750,138640,163390
R72 01409 0048,15460,108000,123460
R72 01511 0038,8140,0,8140
R72 01511 0039,16640,131470,148110
R72 01509 0043,33180,173820,207000
R72 01510 0065,12190,0,12190
R72 01510 0064,24390,207760,232150
R72 01502 0027,38400,200600,239000
R72 01503 0009,9330,0,9330
R72 01503 0007,19080,193490,212570
R72 50816 0005,25600,114150,139750
R72 01508 0037,26880,190010,216890
R72 01507 0019,12040,43460,55500
R72 01507 0018,10780,73100,83880
R72 50816 0003,25600,115050,140650
R72 01510 0041,24390,121450,145840
R72 01402 0035,33600,90830,124430
R72 00606 0055,18580,54820,73400
R72 01509 0013,19040,153500,172540
R72 01502 0069,24840,150880,175720
R72 01502 0058,24120,163150,187270
R72 01502 0085,27830,140480,168310
R72 01508 0021,47590,126660,174250
R72 01402 0045,6300,0,6300
R72 01402 0019,39100,154550,193650
R72 01402 0024,11170,2440,13610
R72 01402 0025,22340,2440,24780
R72 01402 0026,12070,0,12070
R72 01402 0023,11170,2440,13610
R72 01402 0022,11170,2440,13610
R72 01401 0046,25750,137030,162780
R72 01509 0056,18700,107820,126520
R72 01502 0063,21600,143920,165520
R72 01501 0032,17920,7370,25290
R72 01509 0046,31680,114690,146370
R72 01509 0036,28790,138680,167470
R72 01502 0061,29480,202210,231690
R72 01502 0059,25200,118590,143790
R72 01502 0054,21560,120940,142500
R72 01502 0004,27650,144620,172270
R72 51414 0002,16000,88260,104260
R72 51414 0005,0,0,0
R72 51414 0003,0,5360,5360
R72 51414 0001,16000,91140,107140
R72 51414 0004,0,5360,5360
R72 01509 0034,10860,1530,12390
R72 01509 0024,35640,208230,243870
R72 01511 0050,25200,139890,165090
R72 01510 0019,9780,66070,75850
R72 51461 0015,!,!,!
R72 01502 0087,27440,438940,466380
R72 01409 0043,15120,97760,112880
R72 01404 0058,280,0,280
R72 01404 0056,36800,137330,174130
R72 01508 0039,17810,113260,131070
R72 01506 0018,19800,132480,152280
R72 01508 0002,42820,24040,66860
R72 01510 0036,24750,194710,219460
R72 01502 0072,25200,241930,267130
R72 50816 0001,25600,107650,133250
R72 51461 0003,!,!,!
R72 51461 0005,!,!,!
R72 01510 0038,24390,125950,150340
R72 01502 0093,16940,136440,153380
R72 01509 0045,23760,70020,93780
R72 01402 0036,16800,0,16800
R72 01508 0025,18400,97330,115730
R72 01501 0038,!,!,!
R72 51212 0001,53900,235610,289510
R72 01509 0051,30240,98200,128440
R72 01509 0035,21710,0,21710
R72 01404 0009,25490,103430,128920
R72 51212 0005,3720,7100,10820
R72 51212 0004,58500,250690,309190
R72 01511 0049,25200,132650,157850
R72 01510 0068,20920,194580,215500
R72 01510 0017,5620,0,5620
R72 01503 0022,22040,142960,165000
R72 50219 0002,36000,95070,131070
R72 50219 0003,36000,83170,119170
R72 02601 0050,18390,55660,74050
R72 02608 0032,!,!,!
R72 02705 0087,22950,57380,80330
R72 02705 0067,5530,0,5530
R72 02703 0022,8300,6550,14850
R72 02704 0036,20110,19130,39240
R72 01910 0045,3350,0,3350
R72 02801 0032,5990,7990,13980
R72 02804 0006,28320,29590,57910
R72 02803 0035,10450,14780,25230
R72 02804 0009,28320,37700,66020
R72 01911 0061,23330,94060,117390
R72 01911 0056,22560,20320,42880
R72 01912 0015,20150,52960,73110
R72 02802 0042,23390,93480,116870
R72 01912 0018,20480,50610,71090
R72 01911 0057,11280,0,11280
R72 01911 0060,23330,47300,70630
R72 01912 0035,27030,102360,129390
R72 01906 0019,28540,38120,66660
R72 01906 0033,28140,48380,76520
R72 02803 0009,11730,33270,45000
R72 02702 0047,!,!,!
R72 02804 0012,20740,2860,23600
R72 01912 0038,20030,21460,41490
R72 02703 0002,21460,36880,58340
R72 02802 0025,11700,0,11700
R72 02704 0021,4680,1460,6140
R72 01910 0028,21530,82850,104380
R72 02707 0076,!,!,!
R72 01911 0037,22560,39230,61790
R72 02711 0057,!,!,!
R72 02705 0045,3800,16200,20000
R72 02705 0015,22560,58580,81140
R72 01910 0002,21090,56650,77740
R72 01908 0002,29160,143400,172560
R72 01911 0039,22560,39230,61790
R72 02705 0030,21210,109410,130620
R72 01910 0022,16250,22980,39230
R72 01911 0042,22560,49840,72400
R72 01911 0024,22560,43480,66040
R72 02708 0031,21590,14850,36440
R72 02705 0020,22640,70320,92960
R72 02701 0015,25200,0,25200
R72 02705 0069,21760,84000,105760
R72 01910 0031,20420,40870,61290
R72 01909 0011,29430,30810,60240
R72 01910 0027,21090,55590,76680
R72 01911 0003,19440,114380,133820
R72 01911 0022,22560,68000,90560
R72 01910 0042,12720,11480,24200
R72 02601 0006,20500,106080,126580
R72 01910 0024,21090,58700,79790
R72 01911 0055,22560,83920,106480
R72 01911 0062,8660,25230,33890
R72 02705 0024,22640,55560,78200
R72 02705 0031,23630,17710,41340
R72 02705 0122,17760,34120,51880
R72 02705 0046,22500,51990,74490
R72 02705 0095,20210,88770,108980
R72 02703 0057,11540,0,11540
R72 02704 0006,22950,72260,95210
R72 02706 0015,16970,35560,52530
R72 02707 0074,8410,70610,79020
R72 02803 0046,8560,15130,23690
R72 01910 0060,0,0,0
R72 01910 0048,1690,0,1690
R72 02704 0031,7080,0,7080
R72 02704 0035,10940,1310,12250
R72 02711 0025,20100,72210,92310
R72 02707 0010,23490,51750,75240
R72 02710 0006,7350,2150,9500
R72 02706 0067,26710,83480,110190
R72 02705 0066,22340,29520,51860
R72 01906 0018,28780,40180,68960
R72 02706 0061,12200,4830,17030
R72 02709 0031,21950,35190,57140
R72 02801 0042,6330,30280,36610
R72 02710 0010,13280,14790,28070
R72 02704 0078,4310,940,5250
R72 02711 0059,25400,27590,52990
R72 02703 0032,22560,74590,97150
R72 01909 0023,21060,18980,40040
R72 02706 0010,16370,20130,36500
R72 02706 0050,!,!,!
R72 02707 0011,10670,0,10670
R72 01910 0044,8510,38700,47210
R72 02705 0018,14150,8090,22240
R72 02705 0034,22420,33890,56310
R72 02705 0096,20390,141000,161390
R72 02710 0013,!,!,!
R72 02705 0123,36590,115640,152230
R72 01909 0019,21260,27220,48480
R72 02711 0053,24290,63610,87900
R72 02705 0037,22420,49420,71840
R72 02705 0055,2030,0,2030
R72 01911 0007,9460,3150,12610
R72 01910 0043,11420,5110,16530
R72 02705 0065,22340,66820,89160
R72 02705 0070,17960,73870,91830
R72 01911 0053,22560,50970,73530
R72 02707 0006,18270,29940,48210
R72 02709 0015,24780,8120,32900
R72 02707 0022,25380,58370,83750
R72 01909 0022,21060,42260,63320
R72 01910 0001,21090,11810,32900
R72 01910 0053,22730,80900,103630
R72 02705 0056,22640,10990,33630
R72 02711 0034,32670,68150,100820
R72 02703 0049,17610,296910,314520
R72 01912 0055,17750,27340,45090
R72 02708 0035,21590,20670,42260
R72 02708 0007,28560,57880,86440
R72 02707 0014,16040,27290,43330
R72 02702 0006,21460,50420,71880
R72 02702 0013,22340,88710,111050
R72 02703 0021,6680,2520,9200
R72 02702 0011,22340,96020,118360
R72 01908 0026,173610,2132780,2306390
R72 01910 0008,21090,132110,153200
R72 02601 0007,32610,4070,36680
R72 01910 0011,14190,64440,78630
R72 01911 0052,22560,30440,53000
R72 02704 0027,5930,0,5930
R72 02703 0023,23210,88160,111370
R72 01912 0048,5670,0,5670
R72 02701 0027,23730,40790,64520
R72 02706 0071,16970,21930,38900
R72 02701 0034,18180,69660,87840
R72 01906 0035,28140,92400,120540
R72 02707 0052,32670,132830,165500
R72 02708 0005,29030,97090,126120
R72 02711 0004,21380,34740,56120
R72 01911 0054,22560,57410,79970
R72 01911 0045,22560,105130,127690
R72 02705 0051,17630,34550,52180
R72 01910 0009,21090,53350,74440
R72 02709 0017,23010,37550,60560
R72 02702 0044,10920,31090,42010
R72 02705 0088,22950,38240,61190
R72 02705 0036,22420,56540,78960
R72 01910 0061,12500,12320,24820
R72 02705 0026,22640,48600,71240
R72 02705 0054,17850,64400,82250
R72 02703 0037,22560,81230,103790
R72 01912 0037,20030,31750,51780
R72 02703 0040,22560,53630,76190
R72 01910 0006,21090,47110,68200
R72 02706 0023,!,!,!
R72 02707 0015,15550,37950,53500
R72 01909 0016,320,0,320
R72 01911 0028,45120,152290,197410
R72 02601 0003,52560,6540,59100
R72 01912 0058,16320,48780,65100
R72 01909 0014,21260,6080,27340
R72 01910 0049,18480,19970,38450
R72 01909 0025,560,0,560
R72 01910 0035,20420,43390,63810
R72 02701 0019,25090,34770,59860
R72 01911 0044,22560,69750,92310
R72 01910 0051,22420,43110,65530
R72 01910 0023,16250,15390,31640
R72 01910 0026,21090,60810,81900
R72 01912 0031,20150,63510,83660
R72 02705 0099,10680,62280,72960
R72 01909 0020,160,0,160
R72 02702 0014,11170,10270,21440
R72 02601 0001,37750,4790,42540
R72 02702 0042,19930,45320,65250
R72 02803 0014,12700,20820,33520
R72 02703 0015,24560,32790,57350
R72 02702 0002,21460,58850,80310
R72 01909 0018,2340,0,2340
R72 01912 0057,14820,15320,30140
R72 01910 0055,22420,63150,85570
R72 02705 0003,22560,96630,119190
R72 02705 0025,22640,39730,62370
R72 01910 0054,22420,60990,83410
R72 02705 0035,22420,47950,70370
R72 01908 0003,14580,0,14580
R72 02711 0026,!,!,!
R72 02711 0061,!,!,!
R72 02711 0041,!,!,!
R72 02703 0046,!,!,!
R72 01912 0044,24000,26640,50640
R72 02703 0005,11020,56280,67300
R72 01903 0035,380,0,380
R72 02706 0046,23230,132960,156190
R72 01909 0015,21260,12190,33450
R72 02706 0009,19050,41450,60500
R72 02702 0010,22340,44470,66810
R72 02803 0004,10300,41270,51570
R72 02704 0034,!,!,!
R72 02702 0030,23210,77270,100480
R72 01912 0049,13730,30350,44080
R72 02701 0001,29370,62390,91760
R72 02704 0032,10940,63260,74200
R72 02704 0029,10940,0,10940
R72 01910 0032,20420,54910,75330
R72 02703 0001,11020,41910,52930
R72 02802 0018,19440,21890,41330
R72 01907 0009,21020,52290,73310
R72 02711 0048,20880,57180,78060
R72 01910 0033,20700,57110,77810
R72 02707 0054,!,!,!
R72 02703 0009,23210,81120,104330
R72 02704 0028,21880,0,21880
R72 02608 0031,3840,2040,5880
R72 01903 0017,240,0,240
R72 02701 0026,11700,45890,57590
R72 02705 0014,22560,45440,68000
R72 02711 0047,17750,70650,88400
R72 02803 0016,9810,7170,16980
R72 02711 0006,22970,41700,64670
R72 02804 0027,13680,24440,38120
R72 02706 0006,19050,23250,42300
R72 02711 0032,32670,50320,82990
R72 02710 0001,11700,37530,49230
R72 01912 0043,27030,54370,81400
R72 02702 0033,4780,48950,53730
R72 01905 0012,!,!,!
R72 02803 0019,11160,25480,36640
R72 02701 0033,4410,0,4410
R72 02804 0015,17280,66460,83740
R72 02708 0003,29030,44530,73560
R72 02802 0014,24000,79410,103410
R72 02711 0011,23490,48570,72060
R72 02704 0033,31520,96980,128500
R72 02710 0009,!,!,!
R72 02706 0003,!,!,!
R72 01906 0038,28820,92620,121440
R72 02704 0030,18590,127960,146550
R72 02707 0034,21060,69370,90430
R72 02804 0031,16470,27900,44370
R72 01902 0028,!,!,!
R72 02707 0001,11310,18880,30190
R72 01912 0056,18120,18970,37090
R72 01902 0034,!,!,!
R72 02701 0011,29990,68710,98700
R72 02702 0039,22560,59980,82540
R72 02703 0055,7730,2800,10530
R72 02701 0032,27720,21750,49470
R72 02705 0058,22200,52000,74200
R72 02702 0004,21460,40990,62450
R72 02702 0020,23210,66100,89310
R72 02702 0012,22340,63600,85940
R72 02701 0016,21090,56110,77200
R72 02802 0041,20680,9110,29790
R72 01907 0007,21020,26360,47380
R72 02702 0015,22340,67630,89970
R72 02702 0035,11270,42140,53410
R72 02703 0019,20670,51690,72360
R72 01912 0029,20150,50810,70960
R72 01905 0016,23870,18080,41950
R72 02802 0029,28480,115180,143660
R72 02709 0029,18010,43400,61410
R72 01911 0059,13440,1890,15330
R72 02705 0064,22340,41010,63350
R72 02706 0038,16970,68580,85550
R72 02705 0098,20390,3550,23940
R72 02705 0071,22560,85770,108330
R72 01911 0063,18200,88960,107160
R72 01902 0014,17940,32930,50870
R72 02803 0005,11480,34280,45760
R72 02711 0001,22970,35620,58590
R72 02711 0003,11480,0,11480
R72 02802 0052,15840,22040,37880
R72 02802 0015,29830,57400,87230
R72 02802 0011,21020,70170,91190
R72 02804 0011,20740,83570,104310
R72 02804 0030,20310,10240,30550
R72 01905 0029,20480,52010,72490
R72 02702 0025,10920,25450,36370
R72 02702 0021,23210,57370,80580
R72 01906 0017,28780,29460,58240
R72 02706 0039,16970,18840,35810
R72 02706 0028,19050,53820,72870
R72 02704 0017,22950,55700,78650
R72 02702 0001,21460,5420,26880
R72 02706 0036,23490,52630,76120
R72 02705 0089,8330,0,8330
R72 01902 0012,13990,5500,19490
R72 02706 0027,19050,65020,84070
R72 02711 0018,18490,50730,69220
R72 01901 0038,!,!,!
R72 01910 0019,21090,59230,80320
R72 01905 0025,12370,7210,19580
R72 01906 0015,9240,0,9240
R72 02803 0036,11560,8630,20190
R72 02804 0029,16320,24420,40740
R72 02804 0016,16470,27970,44440
R72 02804 0005,14160,0,14160
R72 01912 0001,19270,30000,49270
R72 01906 0021,23100,38320,61420
R72 01905 0028,24970,14970,39940
R72 02706 0022,19050,89240,108290
R72 01905 0033,19920,79660,99580
R72 01906 0020,28540,8230,36770
R72 02704 0014,22950,57870,80820
R72 02802 0016,!,!,!
R72 02711 0027,20360,41420,61780
R72 01906 0023,12260,0,12260
R72 01905 0018,19200,62830,82030
R72 01906 0024,25400,23110,48510
R72 02711 0058,34370,56110,90480
R72 01905 0024,24750,23370,48120
R72 01905 0030,18940,13590,32530
R72 01906 0026,20290,39970,60260
R72 02704 0005,22950,95870,118820
R72 01912 0040,27030,33290,60320
R72 02706 0062,21840,21570,43410
R72 01912 0027,20150,39710,59860
R72 01907 0010,25680,99040,124720
R72 02711 0037,34490,133210,167700
R72 01905 0010,25970,33500,59470
R72 02803 0020,4380,0,4380
R72 02703 0033,22560,46750,69310
R72 02710 0004,14690,34130,48820
R72 01912 0025,15990,38550,54540
R72 01902 0044,!,!,!
R72 01905 0031,14180,8120,22300
R72 02705 0005,22560,62500,85060
R72 02706 0075,18010,31110,49120
R72 01906 0031,20830,59100,79930
R72 02710 0007,13280,19660,32940
R72 02703 0059,23650,40590,64240
R72 02803 0017,9810,7930,17740
R72 01912 0028,20150,44800,64950
R72 01912 0004,23650,57640,81290
R72 02711 0009,22970,43780,66750
R72 01912 0021,17750,3960,21710
R72 02704 0007,19580,48460,68040
R72 01901 0031,!,!,!
R72 02706 0078,6980,2810,9790
R72 02804 0028,13680,24810,38490
R72 02711 0017,19420,4100,23520
R72 02702 0027,23210,52790,76000
R72 02702 0008,22930,32220,55150
R72 02704 0022,19920,58950,78870
R72 02704 0001,26010,107930,133940
R72 02802 0008,19900,58610,78510
R72 01907 0027,!,!,!
R72 01907 0028,!,!,!
R72 02703 0052,4960,0,4960
R72 02704 0060,!,!,!
R72 02702 0038,!,!,!
R72 02705 0118,!,!,!
R72 02706 0060,30860,109680,140540
R72 02706 0076,!,!,!
R72 01902 0030,!,!,!
R72 02706 0044,19050,91320,110370
R72 02803 0011,12420,30110,42530
R72 01905 0020,12290,60110,72400
R72 02706 0051,21330,56940,78270
R72 02803 0045,10180,25030,35210
R72 02711 0044,23490,65600,89090
R72 01911 0018,27810,114680,142490
R72 01905 0015,24310,19910,44220
R72 02705 0008,12630,86060,98690
R72 02707 0024,!,!,!
R72 01906 0012,13050,0,13050
R72 02702 0043,22580,47680,70260
R72 02802 0028,23730,71270,95000
R72 02711 0040,35880,71570,107450
R72 01901 0068,!,!,!
R72 02701 0008,!,!,!
R72 02703 0058,10800,0,10800
R72 02703 0014,!,!,!
R72 02601 0004,!,!,!
R72 02709 0028,21950,38690,60640
R72 02702 0029,19720,10200,29920
R72 02703 0038,11280,57300,68580
R72 01911 0064,!,!,!
R72 01902 0043,!,!,!
R72 01911 0031,!,!,!
R72 02701 0025,!,!,!
R72 02706 0066,!,!,!
R72 02706 0070,16770,22890,39660
R72 02706 0069,16700,25550,42250
R72 02705 0061,21980,47670,69650
R72 02706 0037,16970,53020,69990
R72 01905 0027,6190,0,6190
R72 01906 0025,26730,40940,67670
R72 02804 0014,21310,18670,39980
R72 02804 0013,28310,11800,40110
R72 02707 0026,16970,47940,64910
R72 02707 0018,11400,2030,13430
R72 02802 0007,!,!,!
R72 02710 0012,13100,12460,25560
R72 01906 0047,!,!,!
R72 01912 0024,19930,43190,63120
R72 02706 0049,16590,22940,39530
R72 02706 0045,!,!,!
R72 02704 0063,!,!,!
R72 02711 0015,!,!,!
R72 02709 0004,!,!,!
R72 01912 0019,!,!,!
R72 02705 0009,!,!,!
R72 02711 0038,!,!,!
R72 02706 0043,!,!,!
R72 01911 0029,!,!,!
R72 02703 0051,!,!,!
R72 02711 0052,22970,68960,91930
R72 02710 0014,13280,23830,37110
R72 02710 0002,17320,19340,36660
R72 02702 0023,23210,30980,54190
R72 02704 0061,9220,0,9220
R72 01912 0054,!,!,!
R72 02703 0011,23210,38650,61860
R72 01912 0022,17470,14580,32050
R72 02803 0018,17600,69190,86790
R72 02802 0006,!,!,!
R72 02707 0025,19050,65210,84260
R72 02704 0026,14690,51180,65870
R72 02705 0078,!,!,!
R72 02707 0056,!,!,!
R72 02707 0027,16970,57190,74160
R72 02707 0029,16970,27490,44460
R72 02708 0002,29030,27030,56060
R72 02703 0053,!,!,!
R72 02802 0017,28480,113290,141770
R72 02702 0036,21010,23070,44080
R72 02703 0054,11180,37850,49030
R72 02803 0012,14040,66390,80430
R72 01906 0030,21060,19250,40310
R72 02709 0020,29030,78560,107590
R72 02707 0013,!,!,!
R72 02707 0055,!,!,!
R72 02704 0008,18670,48900,67570
R72 02801 0030,13680,41420,55100
R72 02707 0009,!,!,!
R72 01901 0076,!,!,!
R72 02701 0031,21460,36960,58420
R72 02706 0012,17230,23690,40920
R72 02803 0040,12560,58820,71380
R72 02706 0014,17230,34350,51580
R72 02704 0059,!,!,!
R72 02705 0062,21980,13990,35970
R72 01912 0023,!,!,!
R72 02702 0045,3990,11940,15930
R72 02705 0083,22950,86750,109700
R72 02707 0008,19580,27170,46750
R72 02707 0064,16970,15790,32760
R72 02701 0036,15330,29470,44800
R72 01906 0028,25270,19870,45140
R72 02704 0018,8540,0,8540
R72 02804 0007,28320,45660,73980
R72 02702 0041,22560,37590,60150
R72 01911 0010,20030,39910,59940
R72 02801 0028,15260,82020,97280
R72 02706 0002,!,!,!
R72 01906 0022,23210,35370,58580
R72 02703 0003,21460,34440,55900
R72 01906 0036,28140,55550,83690
R72 02706 0024,20360,53570,73930
R72 01911 0017,!,!,!
R72 02711 0049,22970,71950,94920
R72 02702 0040,22560,44050,66610
R72 01902 0036,!,!,!
R72 02704 0065,1120,0,1120
R72 02703 0006,9740,0,9740
R72 02705 0082,22730,43580,66310
R72 01912 0034,9560,0,9560
R72 01906 0046,19440,41290,60730
R72 02601 0005,!,!,!
R72 01901 0063,!,!,!
R72 02705 0119,!,!,!
R72 02706 0001,6820,1780,8600
R72 02702 0028,19720,16570,36290
R72 01906 0014,19610,35220,54830
R72 02709 0019,26550,33660,60210
R72 02702 0009,!,!,!
R72 02704 0058,!,!,!
R72 02801 0026,28800,29300,58100
R72 02705 0100,22140,64920,87060
R72 02701 0035,9180,0,9180
R72 01911 0008,!,!,!
R72 01902 0037,!,!,!
R72 01911 0019,!,!,!
R72 01901 0077,!,!,!
R72 01903 0030,!,!,!
R72 01903 0029,!,!,!
R72 02706 0073,15620,73370,88990
R72 02802 0031,32210,29460,61670
R72 02804 0002,28320,44680,73000
R72 02706 0047,15620,73170,88790
R72 01907 0016,16990,39810,56800
R72 01912 0008,23650,89680,113330
R72 01902 0021,!,!,!
R72 01901 0033,!,!,!
